State,County,Pop 2010,Pop 2011,Pop 2012,Pop 2013,Pop 2014,Pop 2015,Pop 2016,Pop 2017,Pop 2018,Pop 2019
Texas,Guadalupe County,131533,135809,139641,142881,146811,150578,154492,159639,163276,166847
Texas,Hale County,36273,36381,36258,35676,34451,34034,34107,33954,33631,33406
Texas,Hall County,3353,3312,3268,3164,3075,3094,3113,3042,3025,2964
Texas,Hamilton County,8517,8389,8249,8241,8160,8080,8237,8407,8477,8461
Texas,Hansford County,5613,5580,5534,5547,5561,5654,5592,5485,5470,5399
Texas,Hardeman County,4139,4159,4097,4065,3990,3920,3982,3959,3929,3933
Texas,Hardin County,54635,55070,55122,55305,55510,55758,56242,57117,57107,57602
Texas,Harris County,4092459,4179568,4263094,4353187,4455994,4557846,4623960,4657972,4680045,4713325
Texas,Harrison County,65631,66338,66256,66267,66581,66685,66611,66468,66584,66553
Texas,Hartley County,6062,6031,6090,5999,6055,5702,5740,5716,5611,5576
Texas,Haskell County,5899,5959,5885,5901,5811,5821,5751,5699,5699,5658
Texas,Hays County,157107,163270,168519,176035,184854,194662,204546,214726,222706,230191
Texas,Hemphill County,3807,3956,4093,4153,4165,4277,4101,3929,3845,3819
Texas,Henderson County,78532,78837,78992,78669,79324,79492,80062,80954,82103,82737
Texas,Hidalgo County,774769,795517,808334,818619,829819,839667,848960,856249,862298,868707
Texas,Hill County,35089,35200,35157,34851,34767,34828,35102,35703,36165,36649
Texas,Hockley County,22935,22931,23074,23408,23463,23310,23043,22977,22971,23021
Texas,Hood County,51182,51563,52129,52860,53812,55227,56569,57973,60177,61643
Texas,Hopkins County,35161,35259,35312,35299,35686,35973,36184,36451,36738,37084
Texas,Houston County,23732,23434,23213,22809,22809,22747,22897,23089,23068,22968
Texas,Howard County,35012,34990,35495,36185,36542,37123,36214,35817,35925,36664
Texas,Hudspeth County,3476,3412,3357,3339,3306,3541,4254,4604,4788,4886
Texas,Hunt County,86129,86687,86979,87429,88639,89670,91895,94046,96606,98594
Texas,Hutchinson County,22150,22024,22022,21921,21915,21793,21528,21343,21119,20938
Texas,Irion County,1599,1592,1573,1610,1574,1543,1562,1512,1516,1536
Texas,Jack County,9044,9030,8992,8951,8880,8883,8789,8828,8825,8935
Texas,Jackson County,14075,14048,14271,14610,14723,14808,14873,14806,14834,14760
Texas,Jasper County,35710,36204,35854,35617,35424,35266,35417,35549,35769,35529
Texas,Jeff Davis County,2342,2282,2296,2231,2217,2199,2231,2260,2243,2274
Texas,Jefferson County,252273,253494,251605,253079,252897,255112,255748,256041,253234,251565
Texas,Jim Hogg County,5300,5289,5277,5263,5328,5296,5257,5212,5192,5200
Texas,Jim Wells County,40838,41224,41651,41681,41504,41523,41181,40920,40756,40482
Texas,Johnson County,150934,152094,153415,154535,156733,159345,162763,167012,171121,175817
Texas,Jones County,20202,20270,19870,20044,19850,19966,19971,19827,19866,20083
Texas,Karnes County,14824,14959,14859,14727,14910,15413,15494,15556,15660,15601
Texas,Kaufman County,103350,105199,106553,108248,110872,114055,117904,122628,128279,136154
Texas,Kendall County,33410,34421,35551,37133,38363,39938,41903,43969,45603,47431
Texas,Kenedy County,416,438,447,438,437,441,436,427,437,404
Texas,Kent County,808,813,825,782,748,747,748,759,726,762
Texas,Kerr County,49625,49641,49719,49787,50343,50880,51426,51892,52415,52600
Texas,Kimble County,4607,4594,4525,4461,4464,4391,4413,4385,4338,4337
Texas,King County,286,258,270,273,263,282,292,289,276,272
Texas,Kinney County,3598,3607,3639,3632,3554,3589,3636,3711,3692,3667
Texas,Kleberg County,32061,32029,32097,32021,31891,31413,31304,30752,30722,30680
Texas,Knox County,3719,3722,3730,3722,3801,3792,3732,3674,3662,3664
Texas,Lamar County,49793,49861,49656,49092,49411,49373,49528,49568,49729,49859
Texas,Lamb County,13977,14059,13863,13663,13484,13259,13195,13165,13103,12893
Texas,Lampasas County,19677,19924,20054,20142,20106,20362,20524,20861,21134,21428
Texas,La Salle County,6886,7002,7157,7444,7481,7637,7596,7530,7493,7520
Texas,Lavaca County,19263,19311,19528,19631,19779,19919,19891,20028,20114,20154
Texas,Lee County,16612,16556,16505,16545,16621,16868,16975,17109,17097,17239
Texas,Leon County,16801,16829,16741,16620,16730,17028,17200,17235,17260,17404
Texas,Liberty County,75643,75990,76370,76849,78045,79537,81354,83597,85802,88219
Texas,Limestone County,23384,23591,23686,23440,23529,23442,23472,23391,23343,23437
Texas,Lipscomb County,3302,3334,3447,3490,3553,3559,3494,3364,3342,3233
Texas,Live Oak County,11531,11507,11655,11817,12057,12173,12023,12146,12148,12207
Texas,Llano County,19301,19073,19266,19509,19666,20081,20592,21167,21600,21795
Texas,Loving County,82,95,86,106,89,119,117,133,148,169
Texas,Lubbock County,278831,283408,285961,289515,294433,298337,302094,305413,307627,310569
Texas,Lynn County,5915,5886,5796,5728,5798,5746,5775,5832,5848,5951
Texas,McCulloch County,8283,8254,8241,8243,8152,8255,8124,7941,7982,7984
Texas,McLennan County,234906,237852,239368,241443,243166,245444,247553,251631,254196,256623
Texas,McMullen County,707,697,730,760,799,828,806,765,731,743
Texas,Madison County,13664,13753,13746,13820,13871,13968,14120,14251,14363,14284
Texas,Marion County,10546,10475,10374,10277,10149,10136,10125,10057,9915,9854
Texas,Martin County,4799,4884,4980,5272,5462,5646,5616,5531,5681,5771
Texas,Mason County,4012,4033,4056,4120,4095,4057,4161,4179,4259,4274
Texas,Matagorda County,36702,36681,36544,36500,36478,36766,37088,36805,36566,36643
Texas,Maverick County,54258,55260,55765,56532,57115,57720,58041,58111,58276,58722
Texas,Medina County,46006,46507,46796,47238,47830,48402,49254,50183,50862,51584
Texas,Menard County,2242,2214,2204,2137,2128,2134,2091,2110,2120,2138
Texas,Midland County,136872,140224,147332,152356,156725,162328,163850,165318,172505,176832
Texas,Milam County,24757,24607,24114,24090,24143,24362,24680,24939,25045,24823
Texas,Mills County,4936,4883,4832,4872,4872,4889,4884,4917,4883,4873
Texas,Mitchell County,9403,9396,9329,8999,9070,8856,8474,8215,8525,8545
Texas,Montague County,19719,19759,19477,19387,19365,19252,19390,19399,19584,19818
Texas,Montgomery County,455746,471415,484565,498392,517146,535753,555216,571615,589770,607391
Texas,Moore County,21904,22070,22430,22146,21986,21725,21641,21604,21083,20940
Texas,Morris County,12934,12770,12703,12680,12606,12370,12429,12375,12303,12388
Texas,Motley County,1210,1200,1197,1192,1149,1146,1170,1226,1232,1200
Texas,Nacogdoches County,64524,65655,65866,65193,65240,65462,65549,65317,65161,65204
Texas,Navarro County,47735,48074,48163,48036,47913,48181,48405,48739,49536,50113
Texas,Newton County,14445,14563,14434,14341,14292,14158,14160,13908,13751,13595
Texas,Nolan County,15216,15143,14932,15068,15126,15111,15044,14854,14799,14714
Texas,Nueces County,340223,343263,347939,352946,356657,360504,361642,361235,362026,362294
Texas,Ochiltree County,10223,10444,10612,10704,10715,10698,10257,9996,9866,9836
Texas,Oldham County,2052,2072,2046,2088,2069,2064,2074,2104,2118,2112
Texas,Orange County,81837,82341,82887,82811,83244,83955,84549,84971,83474,83396
Texas,Palo Pinto County,28111,28062,27867,27886,28041,27966,28125,28544,28874,29189
Texas,Panola County,23796,24007,24001,23790,23750,23667,23419,23211,23142,23194
Texas,Parker County,116927,118320,119482,119785,122147,125640,128967,133501,138070,142878
Texas,Parmer County,10269,10276,10184,9986,9952,9794,9762,9710,9719,9605
Texas,Pecos County,15507,15643,15568,15660,15828,16030,15881,15634,15709,15823
Texas,Polk County,45413,45580,45510,45522,45813,46613,47656,48990,49955,51353
Texas,Potter County,121073,122305,122739,122127,122061,121272,120632,120340,118711,117415
Texas,Presidio County,7818,7754,7619,7386,7194,7057,7156,7100,6856,6704
Texas,Rains County,10914,11003,10939,11033,11013,11136,11304,11730,12147,12514
Texas,Randall County,120725,123424,124975,126753,128733,130368,132342,134015,135691,137713
Texas,Reagan County,3367,3393,3477,3633,3785,3807,3726,3712,3736,3849
Texas,Real County,3309,3431,3352,3318,3347,3297,3399,3417,3477,3452
Texas,Red River County,12860,12682,12723,12487,12445,12345,12179,12164,12143,12023
Texas,Reeves County,13783,14098,14265,14494,15124,15574,15229,15166,15513,15976
Texas,Refugio County,7383,7321,7256,7279,7362,7326,7272,7180,7000,6948
Texas,Roberts County,929,926,942,919,914,910,910,941,898,854
Texas,Robertson County,16622,16657,16455,16431,16468,16698,16804,17153,17219,17074
Texas,Rockwall County,78337,81045,82710,84670,87064,90170,93421,96824,100546,104915
Texas,Runnels County,10501,10500,10335,10196,10294,10387,10276,10282,10178,10264
Texas,Rusk County,53330,53702,53793,53332,53212,52965,52892,54213,54301,54406
Texas,Sabine County,10834,10727,10524,10424,10428,10440,10381,10417,10576,10542
Texas,San Augustine County,8865,8799,8789,8663,8481,8349,8288,8302,8254,8237
Texas,San Jacinto County,26384,26780,26942,26731,27049,27361,27732,28231,28717,28859
Texas,San Patricio County,64804,64458,65260,66134,66656,67117,67311,67210,66671,66730
Texas,San Saba County,6131,6047,5990,5960,5858,5922,5922,5996,6060,6055
Texas,Schleicher County,3461,3310,3259,3191,3164,3195,3057,2989,2880,2793
Texas,Scurry County,16921,16868,17125,17272,17377,17570,17394,17003,16812,16703
Texas,Shackelford County,3378,3334,3361,3375,3316,3333,3337,3289,3256,3265
Texas,Shelby County,25448,25733,26062,25977,25607,25373,25566,25225,25307,25274
Texas,Sherman County,3034,3014,3039,3070,3065,3058,3070,3046,3101,3022
Texas,Smith County,209714,212764,214811,216475,219642,222390,225161,227195,229749,232751
Texas,Somervell County,8490,8426,8554,8566,8559,8618,8671,8855,9030,9128
Texas,Starr County,60968,61642,61970,62381,62965,63484,63894,64130,64249,64633
Texas,Stephens County,9630,9536,9614,9371,9342,9385,9377,9287,9405,9366
Texas,Sterling County,1143,1170,1191,1229,1340,1333,1339,1287,1304,1291
Texas,Stonewall County,1490,1463,1452,1418,1388,1398,1401,1376,1352,1350
Texas,Sutton County,4128,3987,3916,3982,3969,3915,3886,3792,3752,3776
Texas,Swisher County,7854,7804,7845,7720,7554,7477,7428,7446,7413,7397
Texas,Tarrant County,1809034,1847882,1882205,1912767,1946122,1984880,2023556,2056451,2081446,2102515
Texas,Taylor County,131506,132853,134084,133927,134987,136133,136257,136634,137294,138034
Texas,Terrell County,984,950,921,891,910,867,818,814,810,776
Texas,Terry County,12651,12661,12632,12713,12795,12759,12770,12429,12344,12337
Texas,Throckmorton County,1641,1637,1610,1606,1613,1559,1537,1510,1504,1501
Texas,Titus County,32334,32452,32612,32587,32502,32626,32463,32619,32743,32750
Texas,Tom Green County,110224,111751,113307,114680,116319,117514,117634,117566,118014,119200
Texas,Travis County,1024266,1061709,1096886,1122248,1152260,1179805,1206110,1227585,1246572,1273954
Texas,Trinity County,14585,14686,14372,14445,14298,14539,14543,14677,14688,14651
Texas,Tyler County,21766,21674,21504,21508,21468,21370,21423,21517,21609,21672
Texas,Upshur County,39309,39731,39918,39757,40280,40317,40771,41069,41179,41753
Texas,Upton County,3355,3284,3263,3386,3482,3652,3690,3658,3637,3657
Texas,Uvalde County,26405,26588,26746,26904,27022,26949,27081,27043,26787,26741
Texas,Val Verde County,48879,48972,48976,49044,48845,48891,48911,49028,48988,49025
Texas,Van Zandt County,52579,52487,52207,52328,52781,53430,54367,55163,55966,56590
Texas,Victoria County,86793,87557,89116,90066,91042,92136,92402,92045,91878,92084
Texas,Walker County,67861,68409,68609,69404,70076,70836,71845,72816,73136,72971
Texas,Waller County,43205,44101,44335,45408,46765,48641,50046,51717,53512,55246
Texas,Ward County,10658,10671,10823,11205,11571,11631,11571,11383,11709,11998
Texas,Washington County,33718,33966,33930,34201,34403,34836,34740,34861,35496,35882
Texas,Webb County,250304,255935,260595,264430,267465,269865,272301,273691,275120,276652
Texas,Wharton County,41280,41287,41136,41122,41095,41383,41609,41837,41499,41556
Texas,Wheeler County,5410,5446,5589,5716,5696,5658,5518,5300,5158,5056
Texas,Wichita County,131500,130803,131701,132192,132646,130961,131295,131689,131807,132230
Texas,Wilbarger County,13535,13452,13289,13204,12988,13055,12880,12683,12777,12769
Texas,Willacy County,22134,22167,22208,22019,21935,21863,21761,21508,21450,21358
Texas,Williamson County,422679,442031,455750,470017,487913,507133,527622,546251,566463,590551
Texas,Wilson County,42918,43667,44353,45217,46145,47178,48212,49211,50196,51070
Texas,Winkler County,7110,7165,7371,7635,7819,8027,7915,7605,7778,8010
Texas,Wise County,59127,59967,60424,61019,61702,62857,64478,65848,68284,69984
Texas,Wood County,41964,42092,42383,42346,42764,43117,43753,44263,45157,45539
Texas,Yoakum County,7879,7971,8055,8222,8398,8644,8652,8557,8590,8713
Texas,Young County,18550,18355,18278,18354,18274,18163,18098,17922,17986,18010
Texas,Zapata County,14018,14227,14276,14385,14376,14493,14446,14254,14149,14179
Texas,Zavala County,11677,11875,12014,12195,12243,12310,12121,11957,11969,11840
Utah,Utah,2763885,2814384,2853375,2897640,2936879,2981835,3041868,3101042,3153550,3205958
Utah,Beaver County,6629,6559,6500,6457,6432,6353,6478,6421,6625,6710
Utah,Box Elder County,49975,50239,50201,50727,51300,51826,52975,53977,54906,56046
Utah,Cache County,112656,114781,115895,117025,117894,119697,122201,124236,126400,128289
Utah,Carbon County,21403,21305,21222,20903,20636,20391,20324,20131,20233,20463
Utah,Daggett County,1059,1162,1095,1140,1124,1107,1076,1013,974,950
Utah,Davis County,306479,311852,315926,322228,328714,334597,341000,346658,351101,355481
Utah,Duchesne County,18607,18700,19000,19960,20199,20748,20242,19868,19943,19938
Utah,Emery County,10976,10985,10939,10759,10638,10359,10206,10006,10003,10012
Utah,Garfield County,5172,5149,5063,5029,5005,4962,4952,5025,5002,5051
Utah,Grand County,9225,9298,9358,9376,9481,9551,9622,9589,9686,9754
Utah,Iron County,46163,46622,46646,46530,47041,48113,49676,50761,52678,54839
Utah,Juab County,10246,10313,10295,10261,10410,10551,11016,11293,11629,12017
Utah,Kane County,7125,7295,7173,7124,7167,7039,7297,7520,7677,7886
Utah,Millard County,12503,12570,12468,12555,12538,12620,12655,12821,12987,13188
Utah,Morgan County,9469,9653,9807,10207,10601,11039,11370,11829,11956,12124
Utah,Piute County,1556,1499,1497,1488,1467,1491,1459,1407,1438,1479
Utah,Rich County,2264,2294,2257,2263,2273,2300,2313,2395,2456,2483
Utah,Salt Lake County,1029655,1047610,1063956,1079392,1090005,1102273,1120109,1136719,1148692,1160437
Utah,San Juan County,14746,14839,15037,14988,15058,15239,15329,15277,15358,15308
Utah,Sanpete County,27822,28003,27961,28128,28297,28654,29232,29921,30503,30939
Utah,Sevier County,20802,20870,20658,20747,20735,20858,21131,21292,21497,21620
Utah,Summit County,36324,37421,37864,38420,39113,39640,40512,41330,41890,42145
Utah,Tooele County,58218,59190,59792,60633,61442,62639,64612,67486,69989,72259
Utah,Uintah County,32588,33241,34641,35682,36918,37791,36264,35228,35405,35734
Utah,Utah County,516564,530688,539685,551273,560649,572667,590288,606742,621520,636235
Utah,Wasatch County,23530,24408,25344,26584,27814,29118,30375,31890,33067,34091
Utah,Washington County,138115,141249,144139,146987,151081,154650,159352,165929,171567,177556
Utah,Wayne County,2778,2742,2705,2712,2695,2690,2671,2702,2671,2711
Utah,Weber County,231236,233847,236251,238062,240152,242872,247131,251576,255697,260213
Vermont,Vermont,625741,627049,626090,626210,625214,625216,623657,624344,624358,623989
Vermont,Addison County,36821,36969,36899,36934,36932,36929,36931,36900,36873,36777
Vermont,Bennington County,37125,36813,36610,36534,36167,36153,35911,35675,35520,35470
Vermont,Caledonia County,31227,31111,31025,31044,30873,30645,30154,30141,30236,29993
Vermont,Chittenden County,156545,158033,158673,159432,159945,161293,161563,163031,163571,163774
Vermont,Essex County,6306,6324,6224,6193,6154,6193,6224,6184,6234,6163
Vermont,Franklin County,47746,48228,48317,48407,48763,48988,48963,48969,49258,49402
Vermont,Grand Isle County,6970,6974,6972,6988,6968,6871,6921,6975,7110,7235
Vermont,Lamoille County,24475,24707,24945,25111,25130,25240,25331,25360,25295,25362
Vermont,Orange County,28936,29018,28916,28848,28875,28887,28908,28964,28888,28892
Vermont,Orleans County,27231,27195,27165,27135,27024,27034,26766,26811,26859,27037
Vermont,Rutland County,61642,61235,60803,60488,60039,59544,59122,59006,58596,58191
Vermont,Washington County,59534,59591,59407,59218,58961,58652,58355,58253,58079,58409
Vermont,Windham County,44513,44239,43996,43885,43656,43246,43163,42851,42635,42222
Vermont,Windsor County,56670,56612,56138,55993,55727,55541,55345,55224,55204,55062
Virginia,Virginia,8001024,8101155,8185080,8252427,8310993,8361808,8410106,8463587,8501286,8535519
Virginia,Accomack County,33164,33225,33268,32969,32971,32914,32871,32685,32581,32316
Virginia,Albemarle County,98970,100213,101464,102270,103732,105117,106431,107768,108377,109330
Virginia,Alleghany County,16250,16163,16034,15923,15605,15425,15387,15128,14986,14860
Virginia,Amelia County,12690,12752,12745,12656,12713,12784,12801,12980,13057,13145
Virginia,Amherst County,32353,32154,32630,32317,32158,31836,31887,31863,31684,31605
Virginia,Appomattox County,14973,15109,15246,15320,15348,15492,15528,15723,15881,15911
